breakthrough_date,breakthrough_price,final_gain,max_drawdown,max_gain,success,ts_code
20240904,6.5,-16.0,18.77,0.0,False,sz300097
20240927,5201.67,8.43,0.0,18.34,False,sz399905
20240927,3.79,8.71,0.79,20.32,True,sz002602
20260226,34.16,-9.07,14.78,0.0,False,sz001268
20240930,6.87,-12.23,13.39,1.16,False,sz002198
20240927,2.77,10.11,0.0,40.43,True,sz300477
20240924,3.92,13.27,0.77,23.47,True,sz000638
20250625,15.76,0.76,1.21,1.9,False,sz301069
20240816,3.55,-9.3,13.52,0.0,False,sz300110
20250624,27.89,3.16,1.94,3.16,False,sz001226
20240806,4.77,-2.58,3.42,2.1,False,sz000875
20240801,2.34,-11.11,13.68,0.0,False,sz000008
20250908,25.85,-1.93,3.09,3.56,False,sz300941
20251231,21.53,-2.88,7.01,2.37,False,sz002987
20240927,2.59,3.09,1.16,18.92,False,sz002348
20240926,2.64,18.56,0.0,34.09,True,sz300247
20240910,20.04,-8.93,14.27,0.75,False,sz002801
20240925,13.23,13.0,0.98,34.78,True,sz002555
20250630,10.65,3.47,0.85,3.47,False,sz301370
20240730,10.19,-2.75,4.81,4.71,False,sz300593
20240912,49.22,13.23,1.14,13.23,False,sz002032
20240903,8.39,9.89,5.13,9.89,False,sz000521
20240930,13.8,-6.67,10.8,5.14,False,sz002664
20251020,26.75,5.12,0.0,9.57,False,sz301041
20240927,2005.32,-1.37,5.34,12.44,False,sz399684
20260109,18.76,1.28,3.94,1.28,False,sz301188
20240930,9.32,-8.26,12.88,8.05,False,sz300138
20250729,57.71,16.37,4.94,19.56,False,sz300724
20240926,12.56,-3.98,7.09,13.38,False,sz000610
20240820,2.12,8.48,5.18,8.48,False,sz002303
20251125,68.13,9.6,1.29,9.6,False,sz001389
20240821,4.85,-0.21,9.48,0.21,False,sz300176
20240930,12.95,26.8,12.97,26.8,True,sz300411
20240924,4792.53,25.87,0.0,44.93,True,sz399437
20240927,9.93,1.31,2.01,10.78,False,sz002780
20240809,2.93,-17.75,19.45,20.82,True,sz000509
20241113,11.51,1.74,4.17,1.74,False,sz002867
20240905,2.54,-3.54,7.09,0.0,False,sz000813
20251111,30.95,-16.87,20.48,0.0,False,sz300927
20240923,5.38,7.99,3.35,27.88,True,sz300221
20240930,11.06,5.79,7.59,9.31,False,sz300092
20240830,18.56,-16.06,16.22,0.0,False,sz002829
20240930,5.42,-5.9,8.49,3.5,False,sz002054
20240930,5.17,-6.0,7.16,4.26,False,sz002360
20260109,51.7,-4.72,10.06,4.45,False,sz301316
20251110,25.69,-3.81,8.37,0.0,False,sz300747
20240731,9.12,-8.44,9.1,0.0,False,sz002533
20240731,1316.12,-0.79,4.32,0.0,False,sz399249
20240823,11.97,-5.43,12.28,9.44,False,sz000020
20250624,67.19,-3.3,5.49,0.25,False,sz300969
20250812,32.96,22.66,0.55,32.13,True,sz003019
20250624,28.71,40.75,0.0,40.75,True,sz001359
20240924,3.18,10.06,0.0,22.01,True,sz002160
20240927,11.58,3.8,0.0,15.28,False,sz002733
20240731,8.38,-3.46,3.7,0.72,False,sz000969
20240930,12.32,-6.9,11.36,9.82,False,sz002407
20250724,20.72,1.5,2.03,1.79,False,sz002952
20250807,31.25,0.96,2.24,7.23,False,sz301091
20240927,1989.23,12.36,0.0,23.34,True,sz399654
20240801,7.03,-1.0,7.4,0.0,False,sz002449
20240926,2.51,1.19,0.0,12.73,False,sz000927
20260320,28.21,-4.47,4.64,9.46,False,sz300813
20240904,6.55,-2.14,7.02,0.0,False,sz002580
20240926,4.47,18.12,0.0,39.6,True,sz300315
20240806,4.32,-1.62,2.31,34.03,True,sz000597
20240823,2.87,-14.29,16.38,0.0,False,sz002084
20240920,11.98,22.54,0.83,42.4,True,sz300525
20250625,120.97,-1.1,5.29,4.55,False,sz300870
20240912,5.01,21.96,4.59,21.96,True,sz002279
20250625,5.11,3.33,0.59,3.72,False,sz301175
20251125,31.98,-2.47,4.5,0.0,False,sz301388
20240801,11.31,-8.58,10.17,0.0,False,sz002237
20251229,26.59,20.65,4.29,20.65,True,sz300773
20240930,3.44,2.03,11.34,9.01,False,sz002354
20250723,14.24,2.11,1.62,4.49,False,sz300894
20260407,31.06,1.55,2.19,2.41,False,sz001259
20240930,4.14,-6.52,8.45,2.42,False,sz001896
20250905,19.14,17.29,0.73,25.65,True,sz301016
20241024,2.03,22.17,0.0,22.17,True,sz000609
20240827,3.51,10.26,5.13,10.26,False,sz002480
20240801,14.29,-10.43,12.88,0.0,False,sz300446
20250729,92.94,1.55,5.76,1.55,False,sz301191
20250905,11.59,2.24,0.52,4.66,False,sz001217
20240926,7.62,25.84,1.7,29.25,True,sz300121
20250701,11.05,2.81,1.63,4.98,False,sz301058
20240927,7.82,1.15,3.2,13.55,False,sz002853
20240821,3.76,-10.37,13.03,0.0,False,sz300276
20251124,15.45,16.63,0.32,16.63,False,sz300697
20240731,5.34,-6.74,8.24,0.0,False,sz002379
20240926,10.12,7.31,1.48,13.63,False,sz002830
20240830,9.84,5.89,3.86,20.02,True,sz300238
20241016,3.53,20.96,1.13,20.96,True,sz002564
20240830,2.33,-16.31,16.31,0.0,False,sz002650
20241206,12.24,9.89,2.21,9.89,False,sz002003
20240912,6.64,19.58,2.71,19.58,False,sz002799
20240926,8.23,0.97,0.49,11.78,False,sz002203
20240930,52.49,24.67,0.0,24.67,True,sz300496
20260106,54.97,21.7,1.69,43.7,True,sz301275
20240829,5.11,-3.72,5.68,0.78,False,sz002137
20250924,13.96,-0.93,5.09,0.21,False,sz301088
20240926,433.52,13.1,0.0,24.33,True,sz399244
20240819,3.66,-19.67,26.5,0.0,False,sz300511
20240926,8.48,4.01,0.0,19.34,False,sz000970
20250930,48.6,6.58,2.24,8.77,False,sz300844
20251020,29.43,4.18,2.62,8.29,False,sz002882
20240828,35.6,4.61,0.96,4.61,False,sz002179
20250701,16.25,-0.31,0.92,2.03,False,sz001289
20250722,12.85,-1.71,3.19,0.23,False,sz003000
20240930,11.35,-1.15,6.43,10.57,False,sz300625
20240926,6638.15,4.63,0.0,15.36,False,sz399554
20260203,10.48,5.44,0.86,13.26,False,sz002928
20240807,12.37,2.18,2.75,9.38,False,sz300572
20260227,77.89,-1.28,1.58,13.61,False,sz301391
20240926,11.26,22.2,0.0,67.4,True,sz300015
20250722,28.41,2.14,0.16,4.93,False,sz001323
20241120,12.92,-4.57,6.58,3.56,False,sz002749
20251124,17.01,7.0,0.0,10.05,False,sz301216
20250624,21.18,2.79,1.09,2.79,False,sz301122
20240926,6.6,9.24,1.06,14.85,False,sz002707
20240925,1.49,24.83,1.34,52.35,True,sz300197
20240930,27.9,4.84,6.16,9.93,False,sz002151
20250625,31.1,-1.45,4.34,0.0,False,sz003028
20250725,153.53,0.43,2.31,2.02,False,sz301589
20250910,53.88,2.28,6.44,2.28,False,sz301213
20240815,3.67,-11.44,13.08,0.0,False,sz000958
20240930,10.62,1.32,9.42,10.08,False,sz002436
20240927,1729.7,5.32,0.0,16.8,False,sz399665
20251021,42.3,10.64,1.7,10.64,False,sz301169
20240815,11.13,-8.53,11.59,0.0,False,sz300643
20240821,2.95,6.78,6.78,7.12,False,sz002685
20240920,2.3,27.83,1.74,62.17,True,sz300324
20251225,220.38,0.09,0.0,0.09,False,sz399302
20250815,19.92,-2.31,4.97,3.41,False,sz300822
20240930,42.06,7.87,7.99,18.9,False,sz300620
20240927,35.92,16.45,0.0,44.15,True,sz300073
20251219,9.37,0.32,2.56,1.49,False,sz002887
20240808,6.9,-9.13,9.28,0.14,False,sz002248
20240731,17.42,-2.93,5.51,1.55,False,sz000975
20251124,22.5,9.11,0.0,9.11,False,sz300988
20240930,14.3,-3.71,10.56,13.78,False,sz300514
20240926,8.1,7.9,0.0,18.15,False,sz002761
20240927,3.86,-1.82,4.93,12.71,False,sz002206
20240926,4.05,3.8,0.2,11.96,False,sz000715
20240731,7.96,-9.55,10.05,0.0,False,sz002455
20250912,14.2,-10.21,10.56,0.0,False,sz002900
20240930,13.31,-4.28,13.75,10.07,False,sz300109
20251124,44.01,18.86,0.34,19.52,False,sz301517
20240919,10.96,14.69,1.19,22.08,True,sz002332
20240731,4.06,163.05,0.0,163.05,True,sz300147
20251103,17.01,-1.65,1.76,0.88,False,sz301559
20251125,12.6,1.11,3.02,2.62,False,sz300975
20240927,11682.74,2.68,0.45,12.69,False,sz399406
20240927,2.39,9.21,0.0,28.03,True,sz300420
20240808,49.59,0.48,1.01,1.96,False,sz000538
20240926,7.83,22.48,0.0,28.74,True,sz002856
20240913,9.06,32.56,16.67,32.56,True,sz300210
20240930,6.04,-9.11,10.93,2.98,False,sz000822
20250630,29.07,-1.41,3.75,0.0,False,sz300916
20240926,1028.81,10.24,0.0,23.55,True,sz399236
20240927,11.04,3.17,0.82,7.7,False,sz002818
20240924,4.76,20.8,0.0,31.09,True,sz002065
20240927,6.26,8.31,0.0,22.84,True,sz000576
20251027,48.59,-1.23,2.2,2.57,False,sz001395
20240801,6.44,-1.09,7.61,0.0,False,sz002636
20240927,4.38,4.11,2.28,18.04,False,sz002298
20240802,8.21,-6.94,7.67,14.37,False,sz000011
20250904,12.68,5.28,1.26,9.62,False,sz300958
20250625,50.68,4.81,1.24,5.52,False,sz301327
20250724,58.99,12.65,2.51,13.75,False,sz300776
20240912,8.73,20.16,8.48,20.16,True,sz002649
20240814,10.77,-0.46,3.9,1.11,False,sz300115
20251212,51.29,-6.71,8.29,0.0,False,sz001223
20240806,5.34,6.74,11.99,22.28,True,sz300472
20250815,43.38,3.27,0.92,3.69,False,sz301291
20250811,34.02,2.82,3.29,3.64,False,sz301358
20250624,38.5,9.56,1.25,9.56,False,sz300709
20240801,7.19,-5.7,8.07,9.6,False,sz000547
20251015,35.02,0.74,4.23,1.74,False,sz301022
20240806,2.43,-23.46,25.1,9.88,False,sz002607
20240807,6.59,14.87,3.64,24.89,True,sz002037
20240925,8.77,3.31,0.23,16.19,False,sz000524
20240731,5.33,3.75,0.38,4.13,False,sz002550
20251124,5.54,39.35,0.0,39.35,True,sz301526
20240927,26.4,9.2,0.0,25.3,True,sz300596
20240912,8.56,17.4,8.41,17.4,False,sz002079
20250625,38.32,-2.95,4.04,2.43,False,sz301568
20250908,15.5,-4.58,5.16,1.94,False,sz002982
20240808,2.55,-5.88,6.67,1.57,False,sz000797
20240807,7.14,-5.18,6.16,0.0,False,sz002284
20240819,2.4,-8.75,19.58,0.0,False,sz300242
20240807,8.23,-3.04,4.98,0.73,False,sz300611
20240930,21.99,5.05,6.78,20.01,True,sz300042
20240927,2169.46,5.28,0.0,19.37,False,sz399350
20241008,3.94,-13.96,21.33,0.0,False,sz300376
20251113,40.75,-11.56,14.4,0.0,False,sz301595
20251124,16.25,0.49,2.83,0.68,False,sz300797
20240731,6.7,-7.61,7.76,0.0,False,sz000410
20240925,5.33,6.94,0.56,16.7,False,sz002103
20240927,4029.62,9.98,0.0,20.52,True,sz399679
20240902,2.15,5.12,0.93,20.0,True,sz300338
20250730,17.34,-2.77,5.19,0.46,False,sz002931
20250807,11.58,1.99,1.04,2.85,False,sz301116
20240806,1.75,5.14,2.29,12.0,False,sz200706
20260121,17.34,-2.83,6.11,0.06,False,sz300994
20240730,20.88,-2.63,4.74,4.02,False,sz300508
20251020,29.28,4.54,0.27,5.16,False,sz301222
20240930,10.01,-0.9,7.39,4.2,False,sz002254
20250701,17.0,-7.41,8.35,0.0,False,sz300673
20240816,3.58,-4.47,10.61,0.0,False,sz300292
20260407,24.33,-5.63,9.45,3.08,False,sz301158
20251103,47.16,-4.9,5.32,3.56,False,sz001317
20240930,3.86,2.07,5.96,9.58,False,sz300021
20240815,11.36,-1.67,8.18,0.18,False,sz300546
20240927,1.99,6.03,0.0,14.57,False,sz000709
20241028,11.61,6.89,5.6,6.89,False,sz000922
20250818,116.47,11.62,1.99,11.62,False,sz301269
20240816,4.04,20.54,4.95,20.54,True,sz300310
20240926,1348.08,6.86,0.0,20.15,True,sz399651
20240927,10.36,5.69,0.58,18.15,False,sz002402
20240827,3.78,-12.7,14.55,0.0,False,sz002398
20260129,41.74,24.94,4.89,24.94,True,sz300991
20240731,3.44,-0.29,2.62,1.74,False,sz002165
20240919,14.8,30.2,0.0,57.3,True,sz002232
20240926,7.62,-1.84,4.46,17.98,False,sz000721
20251021,27.13,5.2,0.77,5.2,False,sz301170
20240731,9.73,15.31,0.72,15.31,False,sz002755
20240930,9.58,-6.58,11.06,9.39,False,sz300009
20240930,18.5,9.46,7.57,17.35,False,sz300520
20240830,11.23,-4.27,4.36,6.14,False,sz000888
20250624,41.37,1.23,0.94,5.56,False,sz301459
20240823,7.12,21.89,9.54,37.47,True,sz300047
20250625,47.69,10.57,0.88,16.65,False,sz003031
20240926,1.65,7.88,1.21,22.42,True,sz000592
20240926,3.19,5.64,0.94,17.24,False,sz002081
20251110,43.3,-8.29,8.66,0.0,False,sz300888
20240902,7.04,-11.93,13.07,0.0,False,sz300414
20240930,33.35,10.46,10.55,10.46,False,sz002281
20240927,17.22,-0.06,3.25,10.34,False,sz000792
20240927,4076.07,8.79,0.0,25.54,True,sz399432
20240927,3.8,13.95,0.0,32.89,True,sz300173
20250414,4.73,4.23,0.0,12.47,False,sz300209
20250724,15.07,2.79,2.32,3.12,False,sz300721
20241014,1.77,10.04,2.82,11.0,False,sz000615
20240927,2.82,5.67,3.55,8.87,False,sz002306
20240731,4532.07,-4.27,5.03,0.0,False,sz399966
20240919,7.6,16.3,1.97,26.04,True,sz002661
20240927,822.0,2.5,0.55,13.1,False,sz399681
20250624,24.0,2.04,1.17,2.04,False,sz301313
20240926,125.99,2.89,0.0,23.61,True,sz000858
20240925,14.15,9.26,0.92,23.53,True,sz000025
20260302,206.8,-11.32,16.59,0.0,False,sz301489
20250818,15.6,-6.67,9.36,0.0,False,sz301027
20240924,1.97,12.18,1.02,27.92,True,sz000816
20250905,24.25,14.14,3.09,14.14,False,sz300922
20240927,2.78,1.8,1.08,12.59,False,sz002578
20240927,9.25,7.57,0.0,25.4,True,sz300224
20240731,25.46,5.54,1.65,21.56,True,sz002785
20240731,9.66,-4.07,8.42,0.0,False,sz002862
20240930,62.07,-13.1,19.32,3.38,False,sz300492
20240927,2636.75,2.71,0.08,12.85,False,sz399649
20240926,2.41,-2.07,2.9,12.44,False,sz002133
20250624,18.74,2.08,3.15,2.08,False,sz002886
20250630,22.3,-6.1,8.83,0.0,False,sz300840
20240927,4161.98,18.13,0.0,25.31,True,sz399360
20240815,22.0,-5.07,7.12,0.0,False,sz300346
20240809,7.98,-11.65,12.91,0.0,False,sz300621
20240813,28.34,-8.85,8.91,0.32,False,sz300576
20251028,11.39,1.58,2.46,1.58,False,sz301395
20240926,6714.91,5.57,0.0,16.01,False,sz399550
20240924,13.75,14.03,2.76,26.32,True,sz000739
20260130,44.18,-4.37,4.44,5.12,False,sz301168
20240731,5.63,-5.86,8.7,5.33,False,sz300011
20250625,15.51,-2.45,4.0,0.0,False,sz002962
20240927,15.41,14.54,0.0,32.19,True,sz300538
20240815,15.9,-14.03,17.55,0.0,False,sz000777
20240927,5.3,-5.09,8.3,10.18,False,sz002264
20240927,1343.71,7.39,0.0,21.01,True,sz399804
20240927,10.23,5.96,0.0,23.06,True,sz300196
20240927,11.6,5.17,1.03,17.93,False,sz002703
20250624,10.78,5.4,1.39,5.4,False,sz301126
20240912,13.41,14.02,4.7,14.02,False,sz002150
20240902,5.64,-8.33,9.75,0.0,False,sz002099
20241008,13.56,-8.26,14.23,0.0,False,sz002299
20251128,32.58,-9.33,9.52,0.0,False,sz300890
20241008,20.37,-17.28,25.18,0.0,False,sz300396
20250624,69.1,9.06,2.0,17.68,False,sz301326
20250908,35.7,-0.56,3.53,0.0,False,sz300777
20240802,8.46,0.35,2.72,3.43,False,sz002637
20240926,13.42,2.68,0.0,16.32,False,sz002484
20240930,5.03,-8.35,10.34,1.59,False,sz000539
20240926,7.38,2.03,0.95,12.87,False,sz002679
20250624,4.0,2.03,0.5,2.28,False,sz001213
20240926,53.18,23.99,0.0,33.11,True,sz002049
20250624,16.4,4.7,1.1,5.98,False,sz301516
20260203,217.57,-3.62,5.24,1.58,False,sz301345
20240815,3.35,-9.5,10.99,0.0,False,sz000514
20240930,17.21,-10.05,13.13,4.59,False,sz002007
20250929,79.58,1.45,0.98,8.95,False,sz301622
20240801,5.56,-5.76,8.63,17.63,False,sz002651
20250630,48.8,1.89,0.8,2.32,False,sz301289
20250630,22.88,-3.72,5.03,0.0,False,sz300711
20240930,14.54,-11.7,14.52,2.2,False,sz000625
20240815,2.68,-10.82,14.17,0.0,False,sz002565
20241112,11.79,-11.54,14.5,0.0,False,sz300630
20240930,24.39,-5.88,9.12,0.0,False,sz002831
20240927,8.43,24.07,0.0,24.07,True,sz002185
20240909,8.72,-12.16,18.69,0.0,False,sz300143
20240912,7.09,35.0,4.42,35.0,True,sz300277
20240927,9833.64,2.99,0.8,15.39,False,sz399398
20240927,13.02,19.2,0.15,35.56,True,sz300424
20240925,2662.42,13.69,0.37,29.12,True,sz399402
20251031,25.25,-4.67,5.54,6.06,False,sz301190
20250624,11.13,6.56,0.36,12.31,False,sz301059
20240930,7.41,0.14,7.29,4.86,False,sz002852
20240930,4.34,-6.45,10.6,1.15,False,sz002548
20240930,2702.59,-2.47,7.7,3.01,False,sz399232
20240927,1.83,14.21,1.09,21.31,True,sz000826
20240930,5.53,1.27,7.23,6.15,False,sz300214
20240930,13.58,10.38,4.93,15.32,False,sz300447
20250929,7.25,3.03,2.07,3.86,False,sz001258
20240927,3.44,-1.45,5.23,9.59,False,sz000572
20250724,6.93,-2.02,3.46,0.0,False,sz001391
20240926,3.64,6.86,0.82,13.99,False,sz002061
20251219,54.05,5.81,0.09,5.81,False,sz301323
20240826,4.6,0.22,8.91,0.22,False,sz000868
20240927,6.72,8.04,0.0,36.01,True,sz300393
20240927,2.1,1.43,3.33,17.14,False,sz002506
20250624,43.74,2.88,2.31,5.6,False,sz300895
20240730,19.24,5.46,0.78,10.6,False,sz300609
20240731,6.87,-2.47,3.49,1.02,False,sz300193
20240926,23.54,-1.32,2.29,9.13,False,sz000895
20240829,4.37,-13.27,14.42,12.59,False,sz002681
20240815,6128.17,0.32,0.01,4.52,False,sz399986
20240731,4.78,20.71,9.0,20.71,True,sz300647
20240926,4845.8,5.13,0.0,20.04,True,sz399661
20240919,3.83,10.7,0.52,16.45,False,sz000912
20250626,16.52,10.17,0.42,10.17,False,sz300826
20250724,45.09,-5.5,16.59,0.0,False,sz301259
20250822,49.98,-5.92,8.62,13.33,False,sz002929
20240806,7.49,-8.14,9.21,0.0,False,sz300320
20240906,10.04,2.39,7.67,2.39,False,sz300077
20240911,4.62,-9.09,22.51,8.87,False,sz300510
20240911,5.4,-8.52,27.41,0.0,False,sz300343
20251224,29.3,6.69,2.32,20.0,False,sz301469
20240731,4.84,-5.58,7.02,0.0,False,sz002765
20240812,5.78,-10.38,12.28,0.0,False,sz300039
20240902,3.11,-16.08,16.08,5.14,False,sz000851
20240927,7.62,2.89,0.92,14.17,False,sz002598
20241101,1.81,-4.97,7.18,6.63,False,sz000711
20240927,9.15,8.2,2.08,20.98,True,sz300497
20251015,19.54,4.4,4.04,13.31,False,sz003030
20240927,4.97,8.25,0.0,14.69,False,sz000593
20240807,11.24,-8.1,10.23,44.22,True,sz300615
20240930,12.54,-5.82,10.52,9.33,False,sz002080
20250625,18.16,-5.56,5.67,0.0,False,sz300793
20250630,38.32,5.61,0.63,6.45,False,sz301591
20240926,6737.44,5.84,0.0,18.58,False,sz399354
20260112,42.96,-6.01,8.47,0.0,False,sz301112
20250106,20.89,-13.12,15.27,0.0,False,sz002737
20250624,27.3,0.95,3.3,0.95,False,sz301226
20260325,81.61,0.82,7.46,0.82,False,sz300990
20240927,9.37,-3.84,7.9,19.74,False,sz300025
20240809,7421.46,-3.96,4.54,0.0,False,sz399003
20240807,23.13,0.18,5.28,6.82,False,sz002779
20240930,16.35,-11.74,13.33,0.0,False,sz000923
20240730,12.08,0.0,2.48,17.47,False,sz300542
20250721,8.82,2.83,0.57,2.83,False,sz002918
20240924,6.41,7.49,0.94,26.53,True,sz002584
20240920,3.85,27.01,3.38,63.9,True,sz300311
20251022,2.44,0.0,2.05,0.82,False,sz001227
20240808,2.42,-9.09,9.5,2.48,False,sz300111
20240927,2.72,0.0,2.94,14.34,False,sz000639
20240927,7.21,7.91,0.0,20.94,True,sz002579
20240927,33.7,47.24,0.0,47.24,True,sz300476
20240820,6.17,14.91,4.86,14.91,False,sz002199
20250630,25.6,9.02,1.13,15.86,False,sz001269
20240905,3.02,-9.93,15.23,0.66,False,sz300096
20240930,17.72,-6.38,10.27,4.8,False,sz002603
20251029,27.13,-2.4,4.46,0.0,False,sz301026
20240731,5.9,0.0,4.58,1.53,False,sz002364
20251126,48.45,3.84,3.16,5.92,False,sz301312
20251110,19.68,-9.35,11.53,0.0,False,sz300743
20240731,2.69,-5.58,6.32,1.86,False,sz000677
20240822,23.63,5.59,8.04,18.87,False,sz300438
20251124,49.15,4.37,1.38,4.5,False,sz301616
20240926,2.52,24.21,3.57,25.0,True,sz000520
20240927,8.74,-4.46,8.58,8.7,False,sz002033
20251015,23.46,9.55,3.67,9.55,False,sz300720
20250721,25.97,2.08,0.69,2.58,False,sz301371
20240926,2.4,2.08,0.0,18.75,False,sz002554
20240923,9.7,15.67,1.86,20.72,True,sz002800
20240924,4739.96,25.11,0.0,43.49,True,sz399707
20240912,1.31,47.33,3.82,47.33,True,sz000793
20240930,9.58,-8.77,12.0,7.72,False,sz000009
20251113,26.14,2.07,10.64,2.75,False,sz300940
20240930,4613.72,-7.52,9.6,0.0,False,sz399436
20240816,5.81,-13.6,22.55,0.0,False,sz300410
20240930,9.46,12.58,8.03,12.58,False,sz300243
20240826,6.17,4.05,6.0,11.83,False,sz300177
20240926,4.39,12.3,1.59,19.13,False,sz000042
20240826,5.78,-1.21,1.38,33.88,True,sz002302
20250624,34.9,11.81,1.78,11.81,False,sz300725
20240927,1677.85,5.24,0.0,23.25,True,sz399685
20250912,23.95,-7.89,14.15,1.25,False,sz301040
20240731,14.2,-7.89,9.37,1.13,False,sz000021
20250818,15.59,1.8,1.67,5.26,False,sz300968
20240927,714.1,7.66,1.3,24.88,True,sz399248
20240826,5.98,-7.86,8.19,0.0,False,sz000672
20240731,3.18,-0.63,2.2,3.46,False,sz002361
20240904,4.75,7.16,10.95,8.63,False,sz000546
20240930,8.77,-3.53,7.07,8.55,False,sz002828
20240731,6.79,-8.1,11.93,0.0,False,sz002055
20250107,9.01,7.55,6.33,7.55,False,sz002606
20240731,7.26,-2.2,6.2,0.0,False,sz300220
20240807,4.08,-14.94,18.13,0.0,False,sz000812
20250624,26.14,1.11,1.84,1.38,False,sz300926
20251024,20.7,0.53,2.42,0.82,False,sz301359
20240927,17.01,3.76,0.0,10.29,False,sz002648
20240925,10.89,7.07,3.4,33.23,True,sz300314
20240930,12.93,-10.52,13.22,2.63,False,sz000708
20240926,2.3,6.52,0.0,20.0,True,sz000926
20240927,9464.7,4.83,0.0,17.57,False,sz399655
20251022,33.23,3.76,1.9,5.84,False,sz001316
20250924,7.67,-2.74,3.65,0.0,False,sz301090
20251218,17.87,4.48,0.0,4.81,False,sz301223
20251106,85.59,21.22,2.59,31.87,True,sz300672
20240926,5.03,7.55,0.4,20.08,True,sz002406
20240731,4.6,-3.05,6.31,0.87,False,sz002161
20240927,4.1,0.24,2.44,13.9,False,sz000725
20240927,15.35,2.8,1.56,16.28,False,sz002236
20250729,86.57,7.43,10.12,7.43,False,sz301413
20260226,20.16,10.02,0.0,12.25,False,sz001872
20251217,53.47,2.08,6.12,7.5,False,sz301389
20240924,4.34,11.52,0.46,21.43,True,sz002278
20250905,22.35,-4.97,5.64,2.01,False,sz300871
20240927,13.8,10.94,6.52,17.39,False,sz002085
20241008,217.29,-14.46,19.66,0.0,False,sz000596
20240830,2.73,-13.19,13.19,0.0,False,sz300043
20251128,4.82,-2.9,5.6,0.0,False,sz003035
20240926,1638.36,11.81,0.0,28.1,True,sz399106
20240807,5.43,7.18,3.87,7.18,False,sz300120
20260330,17.59,9.21,0.91,10.63,False,sz001216
20240926,4.27,6.56,0.0,18.97,False,sz002481
20251224,16.85,13.06,5.04,13.06,False,sz300912
20240924,1.71,20.47,0.0,61.4,True,sz000608
20251031,12.27,35.78,1.3,35.78,True,sz301017
20240828,7.02,-5.13,6.55,4.99,False,sz002632
20240903,9.14,-2.08,6.13,1.97,False,sz300409
20240813,4.47,-6.04,6.71,4.47,False,sz002355
20260206,18.59,4.57,0.32,8.28,False,sz300772
20240926,3.61,3.32,1.39,14.13,False,sz002798
20240930,1.75,4.57,0.0,6.86,False,sz200037
20250206,9.84,0.91,0.0,2.44,False,sz200550
20240927,4.99,4.21,0.0,20.26,True,sz300239
20251225,24.09,7.35,0.33,7.35,False,sz300971
20240927,6.18,4.37,0.0,17.16,False,sz002378
20260409,30.07,16.1,3.56,16.1,False,sz300696
20250714,27.67,14.56,2.2,34.37,True,sz003001
20250722,21.75,0.32,9.29,0.32,False,sz001288
20240926,3.75,34.67,0.0,46.4,True,sz002178
20240926,824.18,8.55,0.0,22.38,True,sz399602
20250624,11.1,2.88,1.35,2.88,False,sz002883
20250924,11.08,-2.71,8.03,0.0,False,sz300845
20240927,4.28,0.0,4.44,11.44,False,sz002385
20251022,32.75,-1.04,7.33,0.0,False,sz301089
20240930,10.1,-5.94,8.81,3.17,False,sz002136
20240826,6.58,-11.41,12.17,0.0,False,sz000425
20240826,7.82,2.94,0.51,5.88,False,sz002202
20240925,5.29,16.26,0.95,29.68,True,sz002451
20240927,6.65,1.05,2.86,14.59,False,sz002706
20250624,22.01,23.35,1.64,23.35,True,sz301123
20240807,12.12,0.38,3.99,2.47,False,sz002155
20250709,18.39,-6.69,7.07,0.0,False,sz002967
20240903,12.32,2.35,10.23,5.68,False,sz002261
20260212,36.96,15.94,1.08,34.88,True,sz301217
20250725,32.09,-4.14,5.7,0.0,False,sz300868
20240808,40.99,1.73,2.49,3.49,False,sz002432
20240930,5.91,-5.75,8.12,0.17,False,sz002748
20240926,24.85,4.75,1.29,11.67,False,sz000408
20250916,8.44,-2.96,7.7,0.0,False,sz001322
20240731,37.65,-1.73,5.31,0.0,False,sz300014
20250905,36.05,-0.36,1.78,3.0,False,sz301390
20250324,55.85,-12.69,17.09,5.22,False,sz300573
20240926,4713.72,4.46,0.0,14.93,False,sz399555
20240925,5.61,6.6,4.28,18.89,False,sz000917
20251020,15.39,6.5,0.0,8.25,False,sz300823
20240927,6368.0,12.1,0.0,21.38,True,sz399303
20240822,3.7,-1.08,7.03,0.0,False,sz002479
20240926,2346.81,5.83,0.0,18.87,False,sz399983
20240816,14.0,-13.14,22.07,7.14,False,sz300642
20240927,861.66,9.71,0.0,18.8,False,sz399664
20240925,1.94,8.76,1.03,22.16,True,sz002437
20240925,2.9,13.11,1.73,21.05,True,sz000959
20250908,27.11,-4.09,12.76,1.66,False,sz301212
20250703,18.74,-0.64,2.45,0.96,False,sz301588
20240926,3.03,0.33,1.98,15.18,False,sz000890
20251015,25.48,9.77,5.22,10.09,False,sz003029
20251201,49.46,-1.05,5.48,0.0,False,sz002901
20240926,128.78,16.17,2.81,43.6,True,sz300308
20240927,5.7,2.1,1.05,13.68,False,sz002454
20240812,5.01,-10.58,17.96,9.98,False,sz002207
20240930,3.42,-6.14,12.28,3.51,False,sz000420
20240822,15.28,-11.13,20.68,1.31,False,sz002760
20240930,145.91,1.01,2.59,2.26,False,sz399413
20240731,9.31,-5.37,7.74,0.0,False,sz300515
20240731,16.95,-5.84,8.02,0.0,False,sz002380
20250627,16.38,8.06,0.79,14.16,False,sz300989
20240919,4.55,12.52,1.54,22.85,True,sz002249
