breakthrough_date,breakthrough_price,final_gain,max_drawdown,max_gain,success,ts_code
20240930,17.19,-0.64,9.02,10.01,False,sz002439
20260324,50.98,17.14,6.83,17.91,False,sz300863
20240927,10.0,6.1,4.0,13.6,False,sz000957
20240815,3.73,-10.72,17.96,7.24,False,sz300032
20240806,8.37,-6.69,13.03,0.0,False,sz002209
20240805,6.09,-3.45,5.25,3.61,False,sz300555
20240930,3.13,-0.64,8.31,4.15,False,sz002593
20240910,4.57,17.94,9.63,52.52,True,sz300281
20240801,1.46,4.79,4.11,6.85,False,sz002247
20250625,11.17,9.22,2.06,15.76,False,sz002941
20251104,18.61,-3.92,7.58,0.16,False,sz300987
20240930,3.25,3.08,9.85,7.08,False,sz000698
20240927,2.81,13.17,0.0,13.52,False,sz000751
20251210,43.91,8.52,8.49,8.52,False,sz301234
20241022,1.43,-1.4,4.9,67.13,True,sz300117
20240930,8.6,-5.0,14.88,8.72,False,sz002176
20250630,11.0,1.73,4.91,3.27,False,sz300805
20240806,4.11,-5.6,8.27,0.0,False,sz000931
20240927,1541.24,11.9,0.0,16.99,False,sz399642
20240927,25.56,9.15,0.0,14.04,False,sz002138
20240830,32.12,37.52,11.3,37.52,True,sz300037
20240930,17.05,-0.88,13.26,13.08,False,sz300533
20240731,15.79,-6.21,8.49,0.0,False,sz000581
20240930,8.16,29.29,10.91,36.4,True,sz002708
20240926,8.72,1.26,3.44,11.24,False,sz002221
20250912,16.61,-5.3,8.43,1.32,False,sz300828
20250627,14.19,18.25,0.21,19.24,False,sz002927
20240927,5.5,2.73,4.0,9.09,False,sz002746
20251124,27.42,-4.08,19.22,3.83,False,sz301163
20240927,3.34,19.46,0.0,26.35,True,sz002546
20240927,26.15,9.98,2.1,18.74,False,sz002315
20240813,4.41,7.94,1.13,7.94,False,sz300449
20240927,2839.86,14.33,0.0,30.57,True,sz399692
20260408,32.59,-1.41,4.88,0.0,False,sz301057
20240924,618.55,30.86,0.0,43.49,True,sz399975
20240927,3.92,25.51,0.0,35.2,True,sz002672
20240828,7.49,18.96,2.8,18.96,False,sz300407
20240805,8.68,-6.22,10.71,5.07,False,sz300254
20240927,4.81,17.46,0.0,25.78,True,sz300160
20250627,21.64,4.34,2.82,4.34,False,sz001256
20240930,34.21,1.64,10.32,10.0,False,sz002812
20250624,16.17,8.09,1.92,10.26,False,sz301019
20240819,3.9,-6.92,15.38,14.62,False,sz300464
20240805,1.31,1.53,6.11,6.87,False,sz300237
20240806,2.42,-7.85,11.16,0.83,False,sz000078
20240913,8.12,6.65,9.98,14.78,False,sz002871
20250916,164.18,15.32,1.31,54.71,True,sz301629
20251028,44.05,-9.51,13.71,8.22,False,sz300698
20240731,3.05,-8.85,8.85,0.0,False,sz000036
20251020,39.01,20.74,2.49,20.74,True,sz301300
20250813,76.37,17.86,3.1,31.22,True,sz300751
20241008,3.84,3.64,16.92,3.64,False,sz002042
20240826,7.5,-1.23,8.56,0.33,False,sz000551
20240927,5.55,6.49,0.0,23.42,True,sz300084
20240927,11.66,14.5,0.0,36.81,True,sz300455
20240930,10.26,-7.22,15.5,1.66,False,sz002493
20250825,21.8,-13.21,14.17,0.0,False,sz300900
20240820,1.88,26.6,9.57,26.6,True,sz002309
20241128,13.57,-2.8,7.52,6.56,False,sz002840
20250624,35.71,6.8,4.31,10.61,False,sz301182
20251015,8.13,4.55,5.41,4.55,False,sz300887
20240815,4.63,1.08,10.15,3.02,False,sz000007
20240730,6.24,-10.41,12.5,9.93,False,sz300381
20250724,229.41,5.95,3.23,5.95,False,sz300760
20240806,4.34,-17.28,21.2,0.0,False,sz002347
20240731,59.79,1.96,7.56,4.28,False,sz000333
20240815,13.56,-7.89,9.66,7.96,False,sz002577
20240809,15.86,0.25,9.08,2.02,False,sz000819
20240731,3.46,-3.18,6.93,0.0,False,sz200025
20240926,3.86,7.77,0.0,18.13,False,sz002010
20240920,7.58,110.82,3.03,120.58,True,sz000503
20240930,10.27,0.68,8.28,10.13,False,sz002643
20250905,18.61,41.75,5.48,41.75,True,sz300963
20240926,1106.2,28.16,0.0,40.21,True,sz399243
20250703,24.91,20.47,2.17,21.76,True,sz300684
20240924,11.83,21.78,1.35,30.1,True,sz002823
20240905,3.88,31.19,11.6,56.7,True,sz300098
20251110,60.46,-9.63,11.46,0.0,False,sz002891
20240819,29.35,-10.46,11.58,0.0,False,sz000963
20240930,17.74,0.39,9.64,15.05,False,sz300351
20240910,65.83,45.3,0.0,68.74,True,sz300502
20240927,2.24,12.05,2.68,17.86,False,sz002397
20240930,9.19,-8.27,12.73,10.88,False,sz300636
20251128,15.13,-5.95,8.46,0.79,False,sz003013
20240924,6.67,44.23,0.6,59.82,True,sz300065
20240930,6.96,-9.19,12.63,3.02,False,sz000703
20250630,33.43,4.25,1.29,10.5,False,sz301266
20240926,6.82,15.84,0.0,30.65,True,sz300485
20240927,5.49,7.46,0.0,20.94,True,sz002443
20241008,2.39,38.08,5.02,38.08,True,sz002124
20240731,11.93,-11.9,13.66,0.0,False,sz000887
20250624,32.77,6.09,0.92,8.01,False,sz002975
20240913,15.72,22.13,6.49,27.86,True,sz002273
20251020,89.91,14.35,1.35,43.96,True,sz301205
20250717,10.91,-0.64,1.01,13.75,False,sz300654
20250624,24.01,15.74,1.5,15.74,False,sz301456
20240926,4335.97,38.19,0.0,38.19,True,sz399813
20240731,41.42,-13.81,15.96,2.49,False,sz002714
20251021,48.12,4.01,1.62,4.72,False,sz301131
20240927,4.82,11.41,0.0,20.12,True,sz300048
20250625,29.76,6.96,3.58,13.68,False,sz301382
20240731,8.76,-13.58,16.2,0.0,False,sz300561
20251021,22.65,3.49,1.1,4.86,False,sz300834
20251021,36.29,5.9,1.27,7.22,False,sz301418
20250624,5.04,-5.36,10.52,0.0,False,sz001330
20240805,5.28,44.51,13.45,44.51,True,sz002693
20240927,4.31,16.24,0.0,21.11,True,sz002696
20240927,2035.84,5.24,0.0,13.19,False,sz399991
20240801,9.74,-3.8,9.96,0.72,False,sz300650
20240927,2771.44,10.43,0.0,22.86,True,sz399676
20240927,5.87,8.06,0.0,12.66,False,sz000905
20251015,39.46,-4.92,6.46,4.56,False,sz301387
20240815,7.06,8.36,0.71,40.37,True,sz300337
20240925,4352.5,22.55,1.05,41.04,True,sz399638
20240801,4.84,33.06,8.47,80.58,True,sz300184
20240819,3.19,-21.0,21.0,0.94,False,sz002425
20250630,49.0,-5.18,6.33,2.65,False,sz002970
20240927,1164.08,10.83,0.0,15.24,False,sz399008
20250624,12.48,7.61,1.12,8.25,False,sz001318
20240927,14.27,20.74,0.0,26.98,True,sz300549
20240927,10.37,10.61,0.0,18.32,False,sz000155
20240919,7.45,17.85,1.34,19.73,False,sz002215
20240930,14.99,-2.6,11.34,15.88,False,sz300480
20250708,34.93,13.88,2.63,22.87,True,sz301119
20250805,14.95,0.33,2.27,1.81,False,sz001356
20240926,5.33,29.46,0.0,38.46,True,sz300507
20240731,5.22,-2.49,6.13,0.0,False,sz002408
20240930,7.96,-1.88,9.42,3.64,False,sz002608
20240927,5.26,24.14,0.0,30.04,True,sz300154
20240924,15.56,43.82,0.0,52.89,True,sz300433
20240926,5523.92,4.46,0.0,14.85,False,sz399415
20251217,33.05,14.4,2.27,16.43,False,sz300748
20240927,10.42,-4.13,7.49,11.33,False,sz002646
20241023,2.04,76.47,0.0,97.55,True,sz000506
20240930,15.28,7.07,9.69,10.41,False,sz002868
20240930,8.35,-3.11,12.57,5.87,False,sz002015
20250905,26.96,-1.3,8.38,3.82,False,sz301063
20240925,2.92,25.34,1.03,30.14,True,sz000632
20251208,37.4,2.22,9.33,2.22,False,sz300706
20240905,1.69,9.47,2.37,21.89,True,sz002321
20240927,7.0,13.57,0.0,24.0,True,sz300179
20240926,1.71,26.9,1.17,26.9,True,sz002076
20240920,4.36,23.65,1.61,23.65,True,sz000565
20240926,3.12,11.54,0.0,16.03,False,sz002342
20240930,7.89,-10.27,13.69,2.03,False,sz002511
20240925,7.31,26.13,1.23,42.0,True,sz000002
20240808,6.57,-4.57,5.94,0.0,False,sz000798
20250624,26.72,2.54,0.82,8.2,False,sz301187
20240930,4.78,18.62,0.0,25.31,True,sz300137
20240930,13.39,29.65,8.36,31.07,True,sz002845
20240930,7.9,-7.34,10.89,3.92,False,sz002038
20251119,33.59,-6.82,9.74,0.0,False,sz300905
20240927,25.74,29.6,3.07,29.6,True,sz000831
20240731,11.87,-10.53,14.07,0.0,False,sz300203
20240911,18.39,32.14,8.59,51.44,True,sz300648
20240927,6443.84,4.9,0.21,26.9,True,sz399989
20240920,4.84,18.8,1.24,23.76,True,sz002114
20240925,2.75,14.56,0.36,20.74,True,sz000407
20250806,11.04,-6.88,7.16,7.43,False,sz301256
20250808,18.37,7.46,2.4,8.33,False,sz300829
20240926,4.3,24.39,0.46,35.77,True,sz300055
20240930,18.37,-0.93,15.73,10.07,False,sz002709
20250908,17.37,17.39,2.53,17.39,False,sz300867
20240731,3.33,-0.6,5.71,46.25,True,sz000953
20250709,45.79,14.41,1.53,14.41,False,sz301086
20260324,16.88,9.48,10.66,9.48,False,sz001300
20240927,15.24,19.75,0.0,40.88,True,sz300036
20240731,19.75,8.35,9.06,8.35,False,sz002597
20240920,7.8,71.03,6.67,89.62,True,sz300551
20250624,39.99,0.28,3.18,7.23,False,sz301428
20260209,43.19,15.91,3.26,24.33,True,sz300804
20240930,5.79,-1.04,5.01,8.98,False,sz000930
20240927,4.7,13.4,0.0,17.45,False,sz002724
20250820,49.09,-0.59,8.8,1.87,False,sz301101
20240802,2.9,-14.83,23.1,0.0,False,sz300078
20250625,14.68,4.29,4.22,8.17,False,sz002945
20240906,3.15,32.72,7.62,67.34,True,sz000750
20251010,5.39,12.24,2.97,12.24,False,sz300664
20251125,30.06,47.11,4.59,47.11,True,sz301235
20240918,5.76,21.53,0.17,33.33,True,sz002243
20260120,78.6,6.02,3.09,7.1,False,sz301035
20240927,3.36,-5.05,8.62,6.54,False,sz200625
20240927,1731.66,9.41,0.0,20.74,True,sz399397
20240930,9.3,-13.87,14.94,0.0,False,sz000983
20250630,38.26,3.35,4.55,3.35,False,sz301552
20240930,8.74,2.63,10.53,7.32,False,sz000037
20240930,2.14,44.86,7.94,59.81,True,sz002377
20250626,88.39,-0.74,4.74,3.13,False,sz301628
20260206,27.98,-0.18,1.64,8.83,False,sz001234
20240819,8.24,-12.74,15.17,0.0,False,sz300465
20240730,32.16,-13.31,16.14,1.59,False,sz300236
20240923,5.98,17.56,2.68,20.9,True,sz002339
20240930,27.25,2.53,6.68,10.83,False,sz002813
20250714,39.3,26.01,1.48,26.01,True,sz301018
20240912,10.42,110.08,6.81,110.08,True,sz300255
20251222,11.68,32.02,0.0,48.12,True,sz301056
20240802,10.33,6.0,2.71,9.49,False,sz002020
20240801,8.43,6.05,9.13,6.05,False,sz000829
20240902,3.19,8.15,21.0,20.06,True,sz002547
20240801,8.18,-12.47,15.16,1.59,False,sz300581
20240930,46.72,-2.4,15.88,0.0,False,sz002311
20240927,999.42,9.71,0.25,19.58,False,sz399971
20240731,4.28,-6.54,7.48,0.23,False,sz002676
20240823,43.52,4.92,4.85,7.9,False,sz002025
20240927,2250.07,18.3,0.0,28.55,True,sz399696
20240927,6.91,16.06,0.0,31.55,True,sz300403
20250904,13.43,-3.65,4.84,2.98,False,sz300778
20250908,29.64,-7.89,11.3,2.67,False,sz002990
20240731,10.74,-7.36,12.76,9.12,False,sz300399
20240920,1.78,18.54,1.12,28.65,True,sz002638
20260416,32.64,1.93,1.84,1.93,False,sz300935
20240801,10.99,-23.75,27.3,1.55,False,sz000801
20241008,15.14,-12.62,17.84,0.0,False,sz300233
20240927,15.62,16.39,0.0,25.54,True,sz000032
20240930,11.6,-22.41,23.62,4.22,False,sz002521
20240926,8916.65,18.78,0.0,28.92,True,sz399001
20240924,3.43,44.02,0.0,53.94,True,sz300080
20240927,10.3,7.28,0.39,26.21,True,sz000555
20240930,31.19,-4.14,14.65,4.94,False,sz002415
20251103,35.05,-10.53,16.32,0.0,False,sz301230
20240812,8.53,-1.06,6.1,9.85,False,sz002246
20250630,15.01,7.73,2.47,9.93,False,sz002889
20240930,12.87,3.57,2.87,15.38,False,sz300349
20250819,13.8,-15.36,18.12,3.33,False,sz300986
20240927,2.75,7.27,2.91,13.09,False,sz002172
20250801,19.52,4.1,0.61,11.32,False,sz001282
20251223,27.08,30.06,1.18,32.27,True,sz300801
20240926,5.53,44.67,0.0,59.31,True,sz300307
20240927,17.98,8.66,0.0,27.65,True,sz300660
20260304,19.38,-14.4,15.48,3.66,False,sz301083
20240926,7288.74,6.8,0.0,19.61,False,sz399646
20240730,15.66,-8.49,10.6,3.64,False,sz300537
20250624,22.66,1.63,4.1,1.63,False,sz301587
20240801,11.08,-8.31,13.81,5.24,False,sz002438
20240930,3.8,2.63,1.05,9.21,False,sz000778
20250630,26.92,-5.09,9.25,2.41,False,sz301129
20240930,11.95,-3.26,12.13,11.3,False,sz300199
20251024,35.11,-15.55,16.15,1.62,False,sz003026
20240923,7.53,36.79,2.12,42.9,True,sz300603
20240807,11.3,4.25,7.79,5.66,False,sz002096
20250924,12.51,5.44,5.44,5.52,False,sz001366
20250716,13.17,13.97,3.42,18.0,False,sz002923
20240806,20.67,-7.4,11.37,0.0,False,sz300579
20240918,8.98,18.82,4.23,41.54,True,sz000736
20240927,3.68,5.7,5.98,14.94,False,sz002225
20250924,15.64,7.54,2.75,9.14,False,sz301167
20240730,2.25,11.92,1.69,23.0,True,sz002742
20250805,44.44,-7.02,12.04,3.98,False,sz001328
20240927,7.7,23.91,5.07,23.91,True,sz000680
20240923,1.67,72.1,4.48,78.43,True,sz300506
20240808,16.3,-8.89,10.55,1.66,False,sz002393
20240927,2.63,206.4,0.0,206.4,True,sz300355
20250624,24.2,2.15,6.36,3.51,False,sz300853
20240930,60.8,5.13,7.2,10.1,False,sz002409
20260325,38.4,-3.49,4.4,5.63,False,sz002895
20240927,2366.92,8.49,0.01,13.7,False,sz399614
20240902,2.09,75.6,6.7,95.22,True,sz000627
20260105,32.85,-3.96,6.45,0.0,False,sz003017
20240930,22.39,9.51,9.92,19.56,False,sz300548
20240927,6.6,33.03,5.3,33.03,True,sz000929
20240930,12.94,-0.23,7.5,7.5,False,sz002214
20250905,24.95,-4.69,7.37,2.53,False,sz301262
20240927,13.45,8.03,0.0,26.39,True,sz300481
20240903,7.31,14.23,4.1,22.3,True,sz002120
20240925,2.44,16.6,1.23,25.41,True,sz002277
20251225,31.06,4.93,4.86,8.27,False,sz002971
20241218,5.04,-7.94,10.52,0.0,False,sz000883
20240924,4.0,57.5,1.25,57.5,True,sz000599
20240731,2.5,-4.81,4.81,0.0,False,sz200725
20251022,28.06,-3.81,4.03,5.17,False,sz301135
20240927,108.0,5.21,1.37,13.2,False,sz200596
20240926,2.49,16.49,0.0,19.7,False,sz002239
20251125,23.68,-0.76,4.48,3.55,False,sz301386
20240830,8.81,67.31,1.93,67.31,True,sz300002
20240930,13.69,-5.11,9.79,7.45,False,sz300651
20251218,61.61,15.87,0.8,18.6,False,sz301528
20240927,9.85,5.99,4.26,17.06,False,sz002497
20240926,3.68,53.26,0.0,58.7,True,sz300451
20251015,43.03,12.27,4.14,14.59,False,sz301186
20240813,16.64,-7.75,8.65,4.99,False,sz002039
20240930,1798.07,-4.66,7.29,4.32,False,sz399439
20240927,6.0,4.5,6.17,15.0,False,sz002343
20240930,6.24,-9.94,11.86,4.01,False,sz000650
20251024,17.35,6.51,3.05,8.01,False,sz301566
20251219,6.83,-1.02,3.37,3.37,False,sz300883
20250725,31.84,2.95,3.05,3.96,False,sz301001
20251217,21.51,6.04,3.44,7.95,False,sz301356
20260112,11.24,10.68,2.05,10.68,False,sz300929
20240926,4.36,10.77,0.0,16.96,False,sz000060
20240930,4.07,2.46,6.63,6.88,False,sz002573
20240820,3.88,-1.14,16.15,3.87,False,sz002647
20250728,83.31,8.63,1.69,9.65,False,sz301631
20240926,4.61,7.16,0.0,12.38,False,sz000507
20240830,23.62,29.6,11.31,29.6,True,sz002869
20240930,9.12,2.52,7.35,3.29,False,sz002014
20240812,6.21,-15.78,17.39,0.0,False,sz300261
20240924,4.84,94.53,0.0,95.73,True,sz300432
20250624,37.7,1.51,9.12,6.45,False,sz300680
20250911,31.76,-8.66,8.66,2.55,False,sz301318
20251022,21.26,-3.48,6.63,3.72,False,sz300967
20250224,27.75,-9.05,10.81,0.0,False,sz002827
20240819,3.47,-14.12,25.94,0.0,False,sz300150
20251020,27.81,17.37,0.14,30.42,True,sz001266
20240731,4.91,-15.48,17.11,9.98,False,sz002196
20250728,23.98,13.72,3.84,13.72,False,sz301029
20240805,5.15,-15.35,21.38,0.0,False,sz300099
20240821,4.55,9.45,13.63,12.09,False,sz000678
20240927,3384.01,0.1,1.08,7.99,False,sz399411
20240930,10.07,-3.48,5.56,11.62,False,sz300437
20240816,4.86,-13.17,15.43,0.0,False,sz300264
20250716,30.7,22.7,3.71,23.03,True,sz301067
20240819,5.83,-3.6,4.97,13.04,False,sz002642
20240930,10.47,-3.53,9.17,5.35,False,sz000065
20240919,12.8,25.62,1.87,30.86,True,sz000636
20251022,25.07,0.68,1.48,9.17,False,sz300702
20240905,16.54,16.2,17.23,32.59,True,sz300479
20251009,21.52,2.93,2.88,3.39,False,sz001382
20240823,7.03,0.14,16.22,1.56,False,sz000561
20240806,3.84,16.67,3.91,20.83,True,sz002072
20240909,6.84,37.28,8.77,50.88,True,sz300249
20240801,3.85,-2.86,5.19,2.86,False,sz000006
20240805,4.32,-0.46,5.09,2.55,False,sz002515
20250826,31.22,18.13,5.16,23.73,True,sz002989
20251118,29.78,-6.04,6.92,0.0,False,sz301330
20240830,30.79,27.25,8.22,27.25,True,sz002841
20240919,15.27,45.12,1.83,70.78,True,sz300207
20251013,15.63,13.5,2.11,21.94,True,sz300901
20240927,14.26,16.98,6.87,21.04,True,sz000048
20240927,3.19,6.27,1.25,14.42,False,sz002108
20240927,3747.87,5.53,0.44,11.08,False,sz399672
20240927,3491.51,11.3,0.0,13.45,False,sz399995
20240731,4.86,9.26,11.52,9.26,False,sz300333
20250210,11.35,3.88,5.99,5.37,False,sz000901
20251128,31.9,9.47,3.13,9.47,False,sz301419
20240815,3.66,7.64,1.09,22.65,True,sz300180
20240926,1.47,21.77,0.0,24.49,True,sz002146
20240816,5.34,-15.73,18.73,0.0,False,sz002272
20240924,2.46,26.37,0.41,31.24,True,sz002421
20250624,26.41,-2.16,6.06,3.71,False,sz301153
20240802,4.48,-2.68,7.81,20.98,True,sz000702
20240927,2.81,25.98,0.0,66.9,True,sz002211
20250714,14.24,6.11,2.18,19.73,False,sz002917
20250630,34.58,-1.27,5.41,0.0,False,sz300678
20240805,4.24,-4.25,12.5,41.04,True,sz300299
20240926,10.54,27.14,0.0,27.14,True,sz000962
20251027,49.44,-11.12,11.67,0.93,False,sz002959
20240807,8.73,25.09,6.99,35.28,True,sz300460
20260305,46.91,-6.16,12.56,3.47,False,sz301283
20250924,13.97,2.08,6.87,5.8,False,sz301519
20240905,11.9,42.86,6.13,63.45,True,sz002875
20240815,19.85,-7.76,10.93,0.3,False,sz002008
20240807,10.98,-4.37,11.11,4.01,False,sz002792
20240815,8.84,-5.77,14.36,1.47,False,sz300107
20251219,21.76,13.79,1.61,38.65,True,sz001231
20240927,2148.58,10.83,0.0,21.14,True,sz399392
20250905,73.75,15.63,2.02,15.63,False,sz301557
20240930,14.37,-2.02,12.18,2.99,False,sz002372
20240926,12521.9,12.34,0.0,16.48,False,sz399408
20240927,97.34,4.25,2.88,21.55,True,sz000661
20250624,18.69,3.26,4.71,4.33,False,sz300755
20250811,19.35,-15.25,18.45,2.53,False,sz301030
20240808,8.73,1.26,3.55,5.61,False,sz001979
20240927,10.24,5.76,0.0,20.12,True,sz002046
20240912,6.62,10.87,3.78,20.99,True,sz002615
20240802,5.02,-8.57,12.75,32.07,True,sz300149
20251015,21.18,-10.91,11.57,0.0,False,sz300918
20240927,1.76,164.77,3.41,164.77,True,sz002542
20240926,1239.66,14.58,3.37,15.05,False,sz399238
20240802,16.48,38.47,3.03,44.66,True,sz300584
20250924,84.89,-6.62,7.43,6.4,False,sz301367
20240816,2.52,44.05,21.03,44.05,True,sz000536
20251124,33.17,0.36,21.62,4.31,False,sz301053
20240927,10.66,4.13,4.5,12.76,False,sz002858
20250728,109.49,17.53,1.63,17.53,False,sz301600
20250819,17.6,11.99,6.19,21.82,True,sz300956
20240930,5.04,7.14,8.33,11.31,False,sz000862
20250708,19.94,6.67,1.2,6.67,False,sz301329
20240731,2.07,-8.22,9.19,0.0,False,sz200539
20240930,9.01,-6.55,10.54,6.77,False,sz002296
20240926,2.63,7.22,4.18,12.93,False,sz000785
20240910,13.34,24.21,10.27,47.23,True,sz300250
20240930,4.28,5.14,2.8,20.09,True,sz300164
20240912,9.87,59.07,9.83,73.76,True,sz002816
20250630,26.48,-8.8,9.78,0.0,False,sz300862
20240927,20.62,35.06,0.0,63.24,True,sz300364
20250716,33.81,4.29,1.36,9.08,False,sz300785
20240814,3.39,19.17,2.65,88.2,True,sz300050
20240927,3.83,14.36,1.57,14.62,False,sz002476
20240930,10.69,8.14,6.36,17.13,False,sz002111
20240925,2.63,28.14,0.0,46.39,True,sz000402
20251031,39.63,-5.0,8.86,18.34,False,sz002940
20240820,4.34,-10.6,13.13,31.11,True,sz000755
20240906,2.51,17.13,4.78,17.13,False,sz002721
20240930,4.39,0.23,6.38,7.97,False,sz002592
20240930,23.58,21.54,11.79,21.54,True,sz300554
20240905,4.75,66.11,0.0,70.53,True,sz002208
20240927,12.61,36.32,0.0,58.45,True,sz000935
20240927,1918.25,20.51,0.0,26.23,True,sz399015
20240924,111.83,75.09,0.0,104.66,True,sz300033
20251014,20.95,-6.78,6.97,3.53,False,sz003040
20240927,5.56,17.63,0.0,25.72,True,sz300665
20240926,2047.57,29.65,0.0,50.51,True,sz399643
20240927,10.32,8.14,0.0,18.02,False,sz002139
20240731,19.29,-15.97,17.93,1.71,False,sz300498
20240730,10.62,-8.0,8.66,6.21,False,sz300302
20240819,3.5,-7.71,12.28,1.14,False,sz002177
20250715,20.26,2.91,2.47,14.12,False,sz001287
20240731,18.72,-19.82,20.24,0.0,False,sz300285
20240926,11.02,27.49,0.0,36.48,True,sz002410
20251124,55.97,-6.47,10.22,0.0,False,sz301162
20240930,15.49,4.13,12.27,8.91,False,sz002747
20240930,43.49,6.53,5.22,17.43,False,sz000733
20260116,24.2,-3.02,6.24,0.83,False,sz003023
20240826,19.8,-9.19,14.9,5.71,False,sz300606
20240926,6.2,33.05,0.0,37.89,True,sz002093
20241211,1.55,-49.68,54.84,0.0,False,sz000040
20240820,9.01,0.78,3.6,6.05,False,sz300532
20251215,11.35,12.07,3.52,12.07,False,sz002968
20250624,15.27,8.06,0.79,8.58,False,sz300780
20250626,21.25,4.56,2.92,5.36,False,sz301218
20240930,27.49,1.35,9.89,18.55,False,sz300161
20241008,15.36,-15.04,21.3,0.0,False,sz300406
20241008,7.11,-7.03,12.52,0.0,False,sz002293
20250716,20.41,-2.11,5.68,0.83,False,sz002995
20240731,1064.4,-4.98,5.68,0.0,False,sz399420
20250624,96.85,5.75,6.98,7.76,False,sz300953
20240926,1571.82,9.13,0.0,17.25,False,sz399974
20240924,6.6,22.73,0.0,42.88,True,sz002673
20240927,3.47,11.82,0.58,16.71,False,sz000533
20240926,3130.45,51.78,0.0,51.78,True,sz399693
20250624,13.22,5.37,0.61,7.03,False,sz001219
20240730,4.09,27.12,0.0,34.69,True,sz300448
20240925,2.18,17.89,0.0,23.39,True,sz002314
20251114,42.64,-4.9,6.92,0.45,False,sz301362
20240926,3.39,14.45,0.0,17.11,False,sz000607
20251015,18.8,-3.46,4.26,3.51,False,sz300733
20240919,10.26,291.33,0.0,360.04,True,sz300085
20240927,24.76,-3.63,3.8,18.29,False,sz000550
20240924,9.41,23.45,0.0,29.19,True,sz002043
20250625,253.9,12.65,2.25,12.65,False,sz300750
20250701,12.25,1.39,2.94,2.69,False,sz301301
20240926,3.67,6.27,0.82,18.53,False,sz002524
20240821,3.27,-6.12,14.68,0.0,False,sz300278
20250625,31.03,0.93,2.35,2.06,False,sz300699
20240802,6.36,-4.24,10.37,31.11,True,sz300102
20240927,31.01,3.19,1.39,11.54,False,sz002870
20251120,31.23,-7.2,10.73,0.0,False,sz300930
20250722,28.2,-0.35,8.4,1.17,False,sz301286
20250624,22.5,2.8,1.69,2.8,False,sz000049
20250703,73.37,-6.35,6.76,1.43,False,sz301004
20240926,7.75,23.61,2.84,28.25,True,sz002346
20240927,5.52,13.77,1.45,15.4,False,sz000655
20250904,19.27,19.1,1.56,29.01,True,sz300761
20240821,16.53,8.29,6.05,9.86,False,sz300380
20250924,28.24,0.35,3.33,3.97,False,sz300886
20250916,16.65,-3.18,7.09,0.0,False,sz001205
20250624,50.56,37.17,4.26,53.45,True,sz301183
20240930,6.98,8.89,15.91,27.23,True,sz300133
20240927,4.56,5.7,4.17,10.75,False,sz002492
20240826,1.73,11.46,7.12,11.99,False,sz002822
20251124,23.7,-10.25,12.66,0.63,False,sz301487
20250708,22.84,4.12,2.36,7.49,False,sz300685
20240813,4.57,-1.31,6.35,3.06,False,sz002538
20240926,906.04,29.7,0.0,29.7,True,sz399242
20250924,16.62,1.99,2.53,6.86,False,sz300962
20240927,10.97,-0.64,5.93,12.12,False,sz002011
20250905,23.49,0.26,2.94,3.11,False,sz001228
20251225,27.03,7.33,2.4,9.32,False,sz301353
20241106,20.02,-0.25,6.39,12.74,False,sz000818
20251105,16.12,-7.44,8.44,2.17,False,sz301500
20240801,12.85,-12.14,16.19,0.23,False,sz002576
20240930,10.46,2.68,11.95,6.12,False,sz002125
20240927,4.34,8.29,0.23,11.29,False,sz002442
20250718,22.68,9.44,0.93,10.45,False,sz300818
20240909,10.26,18.52,5.95,27.19,True,sz000151
20240930,14.85,14.41,5.86,29.43,True,sz300484
20250625,18.98,4.99,1.53,4.99,False,sz301267
20240926,1931.86,19.53,0.0,35.17,True,sz399611
20240926,30.07,8.68,0.0,25.17,True,sz002738
20241024,1.71,39.18,0.0,59.65,True,sz000622
20250721,5.96,3.36,0.84,5.7,False,sz003012
20240813,9.09,-3.19,12.43,0.0,False,sz300637
20240808,6.99,-0.14,4.01,0.14,False,sz000685
20240731,14.03,-12.62,15.19,0.0,False,sz300503
20240920,13.72,20.92,0.58,29.74,True,sz002396
20240927,4.86,14.81,0.0,29.22,True,sz300350
20250820,15.63,-9.21,11.32,1.34,False,sz300856
20251212,14.64,0.34,5.4,2.25,False,sz002890
20251020,20.7,0.97,0.34,8.12,False,sz301229
20240919,3.58,11.73,2.23,16.2,False,sz002692
20240927,14.13,23.92,0.0,33.76,True,sz300007
20251124,58.33,12.94,0.0,12.94,False,sz300835
20240910,12.24,20.51,13.07,51.14,True,sz300560
20250820,42.56,-10.69,15.88,0.38,False,sz301383
20240930,48.33,-19.12,23.24,11.96,False,sz300049
20250924,29.73,2.35,3.43,7.2,False,sz301130
20240927,5479.95,6.44,0.32,15.19,False,sz399812
20241008,12.7,31.26,9.92,53.32,True,sz002715
20240925,2.87,28.57,1.05,35.54,True,sz000761
20240731,4.58,-10.26,10.48,0.0,False,sz000886
20240910,16.65,34.05,5.53,63.24,True,sz300378
20250627,21.17,27.75,0.05,50.14,True,sz301201
20241024,3.73,8.85,2.14,21.45,True,sz002424
20240927,2.04,45.12,0.0,51.99,True,sz300185
20240930,1689.01,-2.75,10.67,2.85,False,sz399639
20251125,16.22,-7.64,9.99,0.49,False,sz300564
20240807,10.72,0.84,9.05,5.97,False,sz300565
20251020,10.4,6.83,1.92,6.83,False,sz300830
20240924,3176.53,44.23,0.0,51.57,True,sz399677
